B9J08_001546	KAK8441693.1	53.8	392	392	394	100	97.2	1.03e-135	391	KAK8441693.1 hypothetical protein B9J08_00005 [Candidozyma auris]
B9J08_001546	KAK8439040.1	55.1	392	392	394	100	97.2	2.94e-135	390	KAK8439040.1 hypothetical protein B9J08_04588 [Candidozyma auris]
B9J08_001546	KAK8440657.1	54.3	392	392	394	100	97.2	4.17e-135	390	KAK8440657.1 hypothetical protein B9J08_03768 [Candidozyma auris]
B9J08_001546	KAK8439682.1	46.7	368	392	381	93.6	93.2	2.97e-103	308	KAK8439682.1 hypothetical protein B9J08_04170 [Candidozyma auris]
B9J08_001546	KAK8439811.1	41.2	405	392	537	98.7	72.1	6.13e-80	253	KAK8439811.1 hypothetical protein B9J08_04304 [Candidozyma auris]
B9J08_001546	KAK8439297.1	39.9	336	392	379	84.9	87.9	1.50e-69	221	KAK8439297.1 hypothetical protein B9J08_04848 [Candidozyma auris]
B9J08_001546	KAK8439939.1	35.2	287	392	590	66.3	47.3	9.95e-30	118	KAK8439939.1 hypothetical protein B9J08_03031 [Candidozyma auris]
B9J08_001546	KAK8439939.1	35.0	100	392	590	23.5	14.9	9.03e-06	45.4	KAK8439939.1 hypothetical protein B9J08_03031 [Candidozyma auris]
B9J08_001546	KAK8439727.1	31.5	273	392	703	64.3	37.6	2.36e-26	108	KAK8439727.1 hypothetical protein B9J08_04218 [Candidozyma auris]
B9J08_001546	KAK8439727.1	29.5	129	392	703	32.7	17.6	3.56e-04	40.4	KAK8439727.1 hypothetical protein B9J08_04218 [Candidozyma auris]
B9J08_001546	KAK8441052.1	30.7	287	392	559	67.6	50.6	7.66e-26	107	KAK8441052.1 hypothetical protein B9J08_02356 [Candidozyma auris]
B9J08_001547	KAK8441706.1	100	532	532	532	100	100	0.0	1051	KAK8441706.1 hypothetical protein B9J08_00018 [Candidozyma auris]
B9J08_001547	KAK8440660.1	64.8	529	532	687	99.2	76.9	1.97e-251	702	KAK8440660.1 hypothetical protein B9J08_03771 [Candidozyma auris]
B9J08_001547	KAK8441701.1	55.2	536	532	676	100	79.1	1.38e-211	600	KAK8441701.1 hypothetical protein B9J08_00013 [Candidozyma auris]
B9J08_001547	KAK8443414.1	57.5	530	532	672	98.9	78.0	1.12e-209	595	KAK8443414.1 hypothetical protein B9J08_01779 [Candidozyma auris]
B9J08_001547	KAK8443586.1	55.2	529	532	670	99.2	78.4	5.99e-209	593	KAK8443586.1 hypothetical protein B9J08_01954 [Candidozyma auris]
B9J08_001547	KAK8440658.1	55.6	527	532	675	99.1	77.3	8.60e-205	583	KAK8440658.1 hypothetical protein B9J08_03769 [Candidozyma auris]
B9J08_001547	KAK8438172.1	52.6	532	532	688	99.2	77.2	7.96e-201	573	KAK8438172.1 hypothetical protein B9J08_05251 [Candidozyma auris]
B9J08_001547	KAK8440629.1	52.9	531	532	673	99.8	78.3	7.88e-200	570	KAK8440629.1 hypothetical protein B9J08_03737 [Candidozyma auris]
B9J08_001547	KAK8438391.1	49.5	543	532	673	100	78.8	1.32e-182	526	KAK8438391.1 hypothetical protein B9J08_05475 [Candidozyma auris]
B9J08_001547	KAK8440640.1	45.0	529	532	680	99.1	76.6	3.83e-153	451	KAK8440640.1 hypothetical protein B9J08_03749 [Candidozyma auris]
B9J08_001548	KAK8441707.1	100	136	136	136	100	100	4.52e-89	253	KAK8441707.1 hypothetical protein B9J08_00019 [Candidozyma auris]
B9J08_001548	KAK8440660.1	63.3	90	136	687	66.2	13.1	2.55e-30	112	KAK8440660.1 hypothetical protein B9J08_03771 [Candidozyma auris]
B9J08_001548	KAK8441701.1	53.8	117	136	676	86.0	17.0	4.43e-27	102	KAK8441701.1 hypothetical protein B9J08_00013 [Candidozyma auris]
B9J08_001548	KAK8440629.1	45.1	122	136	673	89.7	18.0	2.20e-24	95.1	KAK8440629.1 hypothetical protein B9J08_03737 [Candidozyma auris]
B9J08_001548	KAK8440658.1	48.0	98	136	675	72.1	14.5	1.42e-23	92.8	KAK8440658.1 hypothetical protein B9J08_03769 [Candidozyma auris]
B9J08_001548	KAK8443414.1	54.9	82	136	672	60.3	12.2	4.29e-22	88.6	KAK8443414.1 hypothetical protein B9J08_01779 [Candidozyma auris]
B9J08_001548	KAK8443586.1	49.5	101	136	670	74.3	15.1	1.09e-21	87.4	KAK8443586.1 hypothetical protein B9J08_01954 [Candidozyma auris]
B9J08_001548	KAK8439930.1	42.0	88	136	660	64.7	13.3	1.19e-17	75.9	KAK8439930.1 hypothetical protein B9J08_03021 [Candidozyma auris]
B9J08_001548	KAK8438172.1	43.6	94	136	688	69.1	13.7	4.12e-17	74.3	KAK8438172.1 hypothetical protein B9J08_05251 [Candidozyma auris]
B9J08_001548	KAK8440086.1	45.6	79	136	678	58.1	11.7	3.59e-16	71.6	KAK8440086.1 hypothetical protein B9J08_03183 [Candidozyma auris]
B9J08_001549	KAK8441708.1	100	152	152	152	100	100	4.25e-88	251	KAK8441708.1 hypothetical protein B9J08_00020 [Candidozyma auris]
B9J08_001550	KAK8441709.1	100	617	617	617	100	100	0.0	1238	KAK8441709.1 hypothetical protein B9J08_00021 [Candidozyma auris]
B9J08_001550	KAK8442962.1	25.1	590	617	520	94.5	96.3	1.84e-44	164	KAK8442962.1 hypothetical protein B9J08_01314 [Candidozyma auris]
B9J08_001550	KAK8443542.1	26.4	314	617	712	48.1	40.9	9.15e-24	103	KAK8443542.1 hypothetical protein B9J08_01909 [Candidozyma auris]
B9J08_001550	KAK8441422.1	21.0	314	617	659	47.2	43.1	7.41e-05	43.5	KAK8441422.1 hypothetical protein B9J08_02740 [Candidozyma auris]
B9J08_001551	KAK8441710.1	100	149	149	149	100	100	1.55e-84	242	KAK8441710.1 hypothetical protein B9J08_00022 [Candidozyma auris]
B9J08_001551	KAK8438877.1	50.4	125	149	176	83.9	68.8	2.18e-19	77.8	KAK8438877.1 hypothetical protein B9J08_05240 [Candidozyma auris]
B9J08_001551	KAK8438878.1	49.5	101	149	173	67.8	58.4	1.58e-18	75.5	KAK8438878.1 hypothetical protein B9J08_05241 [Candidozyma auris]
B9J08_001551	KAK8438874.1	50.5	91	149	184	61.1	49.5	8.19e-17	71.2	KAK8438874.1 hypothetical protein B9J08_05237 [Candidozyma auris]
B9J08_001551	KAK8438876.1	46.4	125	149	166	83.9	71.1	1.21e-15	67.8	KAK8438876.1 hypothetical protein B9J08_05239 [Candidozyma auris]
B9J08_001551	KAK8438875.1	45.7	81	149	177	53.7	45.8	1.70e-08	48.9	KAK8438875.1 hypothetical protein B9J08_05238 [Candidozyma auris]
B9J08_001552	KAK8441711.1	100	458	458	458	100	100	0.0	924	KAK8441711.1 hypothetical protein B9J08_00023 [Candidozyma auris]
B9J08_001552	KAK8438872.1	79.1	459	458	459	100	100	2.10e-275	751	KAK8438872.1 hypothetical protein B9J08_05235 [Candidozyma auris]
B9J08_001552	KAK8438879.1	36.7	466	458	470	98.0	98.3	6.15e-97	297	KAK8438879.1 hypothetical protein B9J08_05242 [Candidozyma auris]
B9J08_001552	KAK8438880.1	33.8	426	458	450	91.3	93.1	4.21e-69	224	KAK8438880.1 hypothetical protein B9J08_05243 [Candidozyma auris]
B9J08_001552	KAK8440669.1	34.7	380	458	386	78.8	97.2	6.57e-58	193	KAK8440669.1 hypothetical protein B9J08_01960 [Candidozyma auris]
B9J08_001552	KAK8438948.1	27.3	480	458	514	96.3	93.4	8.55e-47	167	KAK8438948.1 hypothetical protein B9J08_04495 [Candidozyma auris]
B9J08_001552	KAK8438947.1	25.7	435	458	492	88.0	88.4	1.32e-36	138	KAK8438947.1 hypothetical protein B9J08_04494 [Candidozyma auris]
B9J08_001552	KAK8441666.1	27.8	115	458	614	22.3	18.4	3.45e-08	53.5	KAK8441666.1 hypothetical protein B9J08_02990 [Candidozyma auris]
B9J08_001553	KAK8441712.1	100	351	351	351	100	100	5.65e-260	702	KAK8441712.1 hypothetical protein B9J08_00024 [Candidozyma auris]
B9J08_001553	KAK8442640.1	24.5	278	351	350	73.8	72.3	1.32e-05	44.3	KAK8442640.1 farnesyl pyrophosphate synthase [Candidozyma auris]
B9J08_001553	KAK8441340.1	23.3	227	351	488	58.7	45.7	1.52e-04	41.2	KAK8441340.1 hypothetical protein B9J08_02654 [Candidozyma auris]
B9J08_001554	KAK8441713.1	100	337	337	337	100	100	5.75e-246	666	KAK8441713.1 hypothetical protein B9J08_00025 [Candidozyma auris]
B9J08_001555	KAK8441714.1	100	786	786	786	100	100	0.0	1492	KAK8441714.1 hypothetical protein B9J08_00026 [Candidozyma auris]
B9J08_001556	KAK8441715.1	100	239	239	239	100	100	1.14e-171	470	KAK8441715.1 hypothetical protein B9J08_00027 [Candidozyma auris]
B9J08_001557	KAK8441716.1	100	1441	1441	1441	100	100	0.0	2795	KAK8441716.1 transcription elongation factor SPT6 [Candidozyma auris]
B9J08_001558	KAK8441717.1	100	425	425	425	100	100	2.29e-317	854	KAK8441717.1 hypothetical protein B9J08_00029 [Candidozyma auris]
B9J08_001558	KAK8441453.1	25.8	411	425	395	93.9	94.7	6.00e-31	120	KAK8441453.1 trimethyllysine dioxygenase [Candidozyma auris]
B9J08_001559	KAK8441718.1	100	957	957	957	100	100	0.0	1793	KAK8441718.1 hypothetical protein B9J08_00030 [Candidozyma auris]
B9J08_001560	KAK8441719.1	100	440	440	440	100	100	1.68e-313	845	KAK8441719.1 hypothetical protein B9J08_00031 [Candidozyma auris]
B9J08_001561	KAK8441720.1	100	801	801	801	100	100	0.0	1511	KAK8441720.1 translation initiation factor IF-2 [Candidozyma auris]
B9J08_001561	KAK8438631.1	25.0	583	801	982	63.8	54.9	5.80e-23	102	KAK8438631.1 translation initiation factor aIF-2 [Candidozyma auris]
B9J08_001561	KAK8442750.1	34.7	124	801	430	13.4	28.4	1.28e-09	58.9	KAK8442750.1 elongation factor Tu, mitochondrial [Candidozyma auris]
B9J08_001561	KAK8443327.1	31.4	156	801	845	16.2	18.2	7.02e-08	53.9	KAK8443327.1 translation elongation factor G [Candidozyma auris]
B9J08_001561	KAK8442305.1	28.1	153	801	842	15.4	18.2	3.20e-06	48.5	KAK8442305.1 elongation factor 2 [Candidozyma auris]
B9J08_001561	KAK8442620.1	23.9	234	801	661	26.7	33.9	3.89e-06	48.1	KAK8442620.1 translation factor GUF1, mitochondrial [Candidozyma auris]
B9J08_001561	KAK8438552.1	29.0	138	801	767	14.4	18.0	4.10e-06	48.1	KAK8438552.1 elongation factor G, mitochondrial [Candidozyma auris]
B9J08_001561	KAK8442839.1	26.4	121	801	469	13.7	25.4	2.27e-05	45.4	KAK8442839.1 tRNA modification GTPase TrmE [Candidozyma auris]
B9J08_001561	KAK8438218.1	23.0	139	801	1046	13.9	13.3	5.14e-05	44.7	KAK8438218.1 hypothetical protein B9J08_05297 [Candidozyma auris]
B9J08_001561	KAK8438990.1	22.7	277	801	458	26.5	60.0	8.93e-05	43.5	KAK8438990.1 elongation factor 1-alpha 2 [Candidozyma auris]
B9J08_001562	KAK8441721.1	100	573	573	573	100	100	0.0	1079	KAK8441721.1 hypothetical protein B9J08_00033 [Candidozyma auris]
B9J08_001563	KAK8441722.1	100	137	137	137	100	100	3.72e-93	263	KAK8441722.1 hypothetical protein B9J08_00034 [Candidozyma auris]
B9J08_001564	KAK8441723.1	100	238	238	238	100	100	6.82e-168	460	KAK8441723.1 hypothetical protein B9J08_00035 [Candidozyma auris]
B9J08_001564	KAK8438920.1	40.8	157	238	167	65.1	92.2	3.94e-34	118	KAK8438920.1 ubiquitin-conjugating enzyme E2 7 [Candidozyma auris]
B9J08_001564	KAK8439058.1	34.4	163	238	163	68.1	90.2	3.48e-22	87.4	KAK8439058.1 ubiquitin-conjugating enzyme E2 2 [Candidozyma auris]
B9J08_001564	KAK8442282.1	40.4	104	238	147	43.7	61.9	2.05e-18	77.0	KAK8442282.1 ubiquitin-conjugating enzyme E2 4 [Candidozyma auris]
B9J08_001564	KAK8440781.1	33.6	125	238	158	52.5	72.2	7.44e-16	70.5	KAK8440781.1 SUMO-conjugating enzyme UBC9 [Candidozyma auris]
B9J08_001564	KAK8441089.1	32.6	135	238	150	56.7	79.3	1.69e-14	66.6	KAK8441089.1 ubiquitin-conjugating enzyme E2 13 [Candidozyma auris]
B9J08_001564	KAK8443305.1	30.8	120	238	188	50.4	57.4	4.68e-13	63.5	KAK8443305.1 hypothetical protein B9J08_01669 [Candidozyma auris]
B9J08_001564	KAK8442534.1	32.3	93	238	221	38.7	36.7	3.00e-10	56.2	KAK8442534.1 hypothetical protein B9J08_00867 [Candidozyma auris]
B9J08_001564	KAK8442896.1	31.0	129	238	361	51.7	32.4	2.79e-09	54.3	KAK8442896.1 hypothetical protein B9J08_01247 [Candidozyma auris]
B9J08_001564	KAK8439380.1	28.8	132	238	232	54.2	49.6	1.34e-08	51.6	KAK8439380.1 hypothetical protein B9J08_03856 [Candidozyma auris]
B9J08_001565	KAK8441724.1	100	1118	1118	1118	100	100	0.0	1998	KAK8441724.1 hypothetical protein B9J08_00036 [Candidozyma auris]
B9J08_001566	KAK8441725.1	100	1201	1201	1201	100	100	0.0	2286	KAK8441725.1 hypothetical protein B9J08_00037 [Candidozyma auris]
B9J08_001566	KAK8438867.1	22.9	931	1201	881	71.3	97.8	3.08e-29	124	KAK8438867.1 hypothetical protein B9J08_05230 [Candidozyma auris]
B9J08_001567	KAK8441726.1	100	543	543	543	100	100	0.0	1068	KAK8441726.1 hypothetical protein B9J08_00038 [Candidozyma auris]
B9J08_001567	KAK8443040.1	32.6	521	543	562	82.9	91.1	1.53e-79	258	KAK8443040.1 hypothetical protein B9J08_01398 [Candidozyma auris]
B9J08_001567	KAK8438821.1	30.9	395	543	394	71.8	98.0	1.16e-51	179	KAK8438821.1 hypothetical protein B9J08_05183 [Candidozyma auris]
B9J08_001567	KAK8438881.1	23.9	415	543	588	72.0	66.5	1.04e-07	52.4	KAK8438881.1 hypothetical protein B9J08_05244 [Candidozyma auris]
B9J08_001567	KAK8438717.1	21.5	381	543	552	66.9	65.9	1.47e-05	45.4	KAK8438717.1 hypothetical protein B9J08_05078 [Candidozyma auris]
